subsection_id,paper_id,PMID,PMCID,DOI,title,journal,publication_year,article_type,abstract_review_decision,evidence_role,draft_access_status,verified_access_status,venue_trust_label,source_query_ids,reason
SUB010,pmid-30893632,30893632,PMC6423490,10.1016/j.tranon.2019.02.014,Chemotherapy Modulates Endocrine Therapy-Related Resistance Mutations in Metastatic Breast Cancer.,Translational oncology,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30911337,30911337,PMC6425535,10.1177/1758835919833519,HER2-positive breast cancer: new therapeutic frontiers and overcoming resistance.,Therapeutic advances in medical oncology,2019,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30926636,30926636,unknown,10.1158/1535-7163.MCT-17-1038,Next-Generation Sequencing of Tissue and Circulating Tumor DNA: The UC San Diego Moores Center for Personalized Cancer Therapy Experience with Breast Malignancies.,Molecular cancer therapeutics,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-30950448,30950448,unknown,10.4103/ijc.IJC_551_17,Cell-free circulating tumor DNA in patients with high-grade glioma as diagnostic biomarker - A guide to future directive.,Indian journal of cancer,2019,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,PIK3CA-associated heterogeneity/progression data are relevant context for selection questions.
SUB010,pmid-30962959,30962959,PMC6435251,10.1136/esmoopen-2018-000444,Genomic heterogeneity and efficacy of PI3K pathway inhibitors in patients with gynaecological cancer.,ESMO open,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31088410,31088410,PMC6515626,10.1186/s12885-019-5668-3,Everolimus in hormone receptor-positive metastatic breast cancer: PIK3CA mutation H1047R was a potential efficacy biomarker in a retrospective study.,BMC cancer,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31099662,31099662,unknown,10.1200/EDBK_237419,Redrawing the Lines: The Next Generation of Treatment in Metastatic Breast Cancer.,American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting,2019,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31130830,31130830,PMC6528813,10.1007/s11888-019-00430-6,Targeted Therapy in Metastatic Colorectal Cancer: Current Standards and Novel Agents in Review.,Current colorectal cancer reports,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31173226,31173226,PMC6625406,10.3892/mmr.2019.10322,UBE2T promotes proliferation and regulates PI3K/Akt signaling in renal cell carcinoma.,Molecular medicine reports,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31263029,31263029,PMC6891150,10.1158/1078-0432.CCR-19-0823,Mechanisms of Innate and Acquired Resistance to Anti-EGFR Therapy: A Review of Current Knowledge with a Focus on Rechallenge Therapies.,Clinical cancer research : an official journal of the American Association for Cancer Research,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,PIK3CA-associated heterogeneity/progression data are relevant context for selection questions.
SUB010,pmid-31280421,31280421,unknown,10.1007/s11033-019-04958-6,Cell signaling and cancer: a mechanistic insight into drug resistance.,Molecular biology reports,2019,Journal Article;Review,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31308077,31308077,unknown,10.1158/1535-7163.MCT-18-1224,KIT-Dependent and KIT-Independent Genomic Heterogeneity of Resistance in Gastrointestinal Stromal Tumors - TORC1/2 Inhibition as Salvage Strategy.,Molecular cancer therapeutics,2019,"Journal Article;Research Support, Non-U.S. Gov't;Research Support, U.S. Gov't, Non-P.H.S.",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31319998,31319998,unknown,10.1016/j.lungcan.2019.05.024,Paired genomic analysis of squamous cell carcinoma transformed from EGFR-mutated lung adenocarcinoma.,"Lung cancer (Amsterdam, Netherlands)",2019,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31324031,31324031,PMC6678708,10.3390/cancers11070964,Molecular Basis of Tumor Heterogeneity in Endometrial Carcinosarcoma.,Cancers,2019,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31374965,31374965,PMC6723836,10.3390/biom9080331,Perspective: Potential Impact and Therapeutic Implications of Oncogenic PI3K Activation on Chromosomal Instability.,Biomolecules,2019,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31439579,31439579,unknown,10.1158/1078-0432.CCR-19-0508,"POSEIDON Trial Phase 1b Results: Safety, Efficacy and Circulating Tumor DNA Response of the Beta Isoform-Sparing PI3K Inhibitor Taselisib (GDC-0032) Combined with Tamoxifen in Hormone Receptor Positive Metastatic Breast Cancer Patients.",Clinical cancer research : an official journal of the American Association for Cancer Research,2019,"Clinical Trial, Phase I;Journal Article;Multicenter Study;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,PIK3CA-associated heterogeneity/progression data are relevant context for selection questions.
SUB010,pmid-31547056,31547056,PMC6802357,10.3390/ijms20194663,Platelet-Derived Growth Factor Receptor and Ionizing Radiation in High Grade Glioma Cell Lines.,International journal of molecular sciences,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31557826,31557826,PMC6826737,10.3390/cancers11101425,ErbB3 Phosphorylation as Central Event in Adaptive Resistance to Targeted Therapy in Metastatic Melanoma: Early Detection in CTCs during Therapy and Insights into Regulation by Autocrine Neuregulin.,Cancers,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31564718,31564718,PMC6889286,10.1038/s41416-019-0573-8,Resistance mechanisms to osimertinib in EGFR-mutated non-small cell lung cancer.,British journal of cancer,2019,"Journal Article;Research Support, Non-U.S. Gov't;Review",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001;SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31598393,31598393,PMC6780671,unknown,Therapeutic targeting of the crosstalk between cancer-associated fibroblasts and cancer stem cells.,American journal of cancer research,2019,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31632573,31632573,PMC6789267,unknown,PIK3CA mutations contribute to fulvestrant resistance in ER-positive breast cancer.,American journal of translational research,2019,Journal Article,include_context,clinical_or_translational,unknown,pmc_available,unknown,SUB010-Q002,ctDNA from fulvestrant-resistant ER-positive breast cancer informs endocrine clonal context but lacks PI3K-alpha inhibitor exposure.
SUB010,pmid-31673247,31673247,PMC6819469,10.1186/s12935-019-0991-y,PIK3CA-CDKN2A clonal evolution in metastatic breast cancer and multiple points cell-free DNA analysis.,Cancer cell international,2019,Journal Article,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31700218,31700218,PMC6823822,10.1016/j.sdentj.2019.05.010,Head and neck cancer management and cancer stem cells implication.,The Saudi dental journal,2019,Journal Article;Review,include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31754213,31754213,unknown,10.1038/s41388-019-1104-z,Distinct co-acquired alterations and genomic evolution during TKI treatment in non-small-cell lung cancer patients with or without acquired T790M mutation.,Oncogene,2019,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31801599,31801599,PMC6894208,10.1186/s13058-019-1229-6,Association of a novel circulating tumor DNA next-generating sequencing platform with circulating tumor cells (CTCs) and CTC clusters in metastatic breast cancer.,Breast cancer research : BCR,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q003,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31820391,31820391,unknown,10.1007/978-981-32-9755-5_12,RPPAs for Cell Subpopulation Analysis.,Advances in experimental medicine and biology,2019,Journal Article,include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q001,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31822380,31822380,unknown,10.1016/j.clgc.2019.10.022,TP53 Gain-of-Function Mutations in Circulating Tumor DNA in Men With Metastatic Castration-Resistant Prostate Cancer.,Clinical genitourinary cancer,2019,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31837432,31837432,PMC7031679,10.1016/j.jmoldx.2019.10.008,Therapeutic Monitoring of Circulating DNA Mutations in Metastatic Cancer with Personalized Digital PCR.,The Journal of molecular diagnostics : JMD,2019,"Journal Article;Research Support, N.I.H., Extramural;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,pmc_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
SUB010,pmid-31843682,31843682,unknown,10.1016/j.jtho.2019.11.024,Circulating Tumor DNA Analysis for Patients with Oncogene-Addicted NSCLC With Isolated Central Nervous System Progression.,Journal of thoracic oncology : official publication of the International Association for the Study of Lung Cancer,2019,"Journal Article;Research Support, Non-U.S. Gov't",include_context,review_or_background,unknown,abstract_available,unknown,SUB010-Q002,"Tumor heterogeneity or serial molecular evolution context can frame clonal selection, but not specific PI3K-alpha resistance."
